-4.610000133514404297e+00,2.104478329420089722e-02,-5.343453884124755859e-01,-3.796306848526000977e-01,-3.088752031326293945e-01,-7.583650946617126465e-01,9.804159402847290039e-01,-4.250409901142120361e-01,-1.342188715934753418e-01,-3.478846848011016846e-01,-8.836446404457092285e-01,3.614307045936584473e-01,-2.698974609375000000e-01,9.804159402847290039e-01,6.967188119888305664e-01,-1.342188715934753418e-01,-1.835588216781616211e-01,3.279542624950408936e-01,-2.073332667350769043e-02,-1.383428871631622314e-01,-6.409232020378112793e-01,1.150742292404174805e+00,-1.120274886488914490e-01,-2.269345074892044067e-01,-6.868027895689010620e-02,-1.260882616043090820e-01,-1.323477327823638916e-01,-8.880560100078582764e-02,4.760952472686767578e+00,7.259899973869323730e-01,-3.355377018451690674e-01,-1.843382269144058228e-01,-2.600219547748565674e-01,-6.868027895689010620e-02,-1.932295560836791992e-01,-4.907864928245544434e-01,-2.408734261989593506e-01,-6.868027895689010620e-02,-2.947356998920440674e-01,1.293631084263324738e-02,-5.603318288922309875e-02,-3.006099760532379150e-01,-3.447848260402679443e-01,-5.479626059532165527e-01,-6.868027895689010620e-02,-7.936757802963256836e-02,4.084149301052093506e-01,-2.520759403705596924e-01,-3.849988877773284912e-01,3.278786838054656982e-01,4.357759952545166016e-01,5.748454332351684570e-01
-6.210000038146972656e+00,-7.860632985830307007e-02,8.152463436126708984e-01,1.651851683855056763e-01,-3.088752031326293945e-01,-7.583650946617126465e-01,8.807998299598693848e-01,1.517045617103576660e+00,-1.342188715934753418e-01,-3.478846848011016846e-01,-8.836446404457092285e-01,1.263754725456237793e+00,-1.171176508069038391e-01,8.807998299598693848e-01,6.967188119888305664e-01,-1.342188715934753418e-01,-1.835588216781616211e-01,3.279542624950408936e-01,-1.042955517768859863e-01,-1.383428871631622314e-01,-1.943188756704330444e-01,-5.068075656890869141e-01,-1.299669623374938965e+00,-2.269345074892044067e-01,-6.868027895689010620e-02,7.930952072143554688e+00,-1.323477327823638916e-01,-8.880560100078582764e-02,-2.100420147180557251e-01,-5.783973932266235352e-01,-3.355377018451690674e-01,-1.843382269144058228e-01,-2.600219547748565674e-01,-6.868027895689010620e-02,-1.932295560836791992e-01,-5.607950687408447266e-01,-2.408734261989593506e-01,-6.868027895689010620e-02,-2.947356998920440674e-01,8.249673247337341309e-02,-5.603318288922309875e-02,-3.006099760532379150e-01,-3.447848260402679443e-01,1.043619751930236816e+00,-6.868027895689010620e-02,-7.936757802963256836e-02,-8.226093053817749023e-01,-2.520759403705596924e-01,-3.849988877773284912e-01,1.214600682258605957e+00,1.105459809303283691e+00,6.574916243553161621e-01
1.379999995231628418e+00,2.989193499088287354e-01,-5.343453884124755859e-01,-9.749544858932495117e-01,-3.088752031326293945e-01,-7.583650946617126465e-01,-1.038608431816101074e+00,-4.250409901142120361e-01,-1.342188715934753418e-01,-3.478846848011016846e-01,-2.078798711299896240e-01,-8.973127603530883789e-02,1.237267732620239258e+00,-1.038608431816101074e+00,-5.392421483993530273e-01,-1.342188715934753418e-01,-1.835588216781616211e-01,-5.710974335670471191e-01,-7.451731562614440918e-01,-1.383428871631622314e-01,-2.405285686254501343e-01,-5.068075656890869141e-01,1.174479126930236816e+00,-2.269345074892044067e-01,-6.868027895689010620e-02,-1.260882616043090820e-01,-1.323477327823638916e-01,-8.880560100078582764e-02,-2.100420147180557251e-01,-5.783973932266235352e-01,-3.355377018451690674e-01,-1.843382269144058228e-01,-2.600219547748565674e-01,-6.868027895689010620e-02,-1.932295560836791992e-01,6.660079956054687500e-01,-2.408734261989593506e-01,-6.868027895689010620e-02,-2.947356998920440674e-01,-8.055948019027709961e-01,-5.603318288922309875e-02,9.255133867263793945e-01,-3.447848260402679443e-01,-5.479626059532165527e-01,-6.868027895689010620e-02,-7.936757802963256836e-02,-8.226093053817749023e-01,-2.520759403705596924e-01,-3.849988877773284912e-01,-1.154823005199432373e-01,6.031969189643859863e-01,-1.689701229333877563e-01
-1.582999992370605469e+01,-1.468763947486877441e-01,2.164838075637817383e+00,5.114111304283142090e-02,-3.088752031326293945e-01,6.881880164146423340e-01,1.023964643478393555e+00,1.426091432571411133e+00,8.033958435058593750e+00,3.389374017715454102e+00,8.282041549682617188e-01,-1.027392864227294922e+00,-9.168537855148315430e-01,1.023964643478393555e+00,3.266311168670654297e+00,8.033958435058593750e+00,-1.835588216781616211e-01,-5.710974335670471191e-01,2.738513648509979248e-01,-1.383428871631622314e-01,-1.491879105567932129e+00,9.701377749443054199e-01,-9.892692416906356812e-02,-2.269345074892044067e-01,-6.868027895689010620e-02,-1.260882616043090820e-01,-1.323477327823638916e-01,-8.880560100078582764e-02,-2.100420147180557251e-01,-1.206011891365051270e+00,-3.355377018451690674e-01,-1.843382269144058228e-01,-2.600219547748565674e-01,-6.868027895689010620e-02,-1.932295560836791992e-01,-1.018480062484741211e+00,-2.408734261989593506e-01,-6.868027895689010620e-02,3.258775711059570312e+00,3.347059339284896851e-02,-5.603318288922309875e-02,-3.006099760532379150e-01,-3.447848260402679443e-01,2.635202169418334961e+00,-6.868027895689010620e-02,-7.936757802963256836e-02,4.084149301052093506e-01,-2.520759403705596924e-01,-1.024708390235900879e+00,-1.036930918693542480e+00,9.938458204269409180e-01,-1.408662796020507812e+00
-1.007999992370605469e+01,-2.020318061113357544e-02,-5.343453884124755859e-01,1.179498910903930664e+00,-3.088752031326293945e-01,-7.583650946617126465e-01,8.081110119819641113e-01,-4.250409901142120361e-01,-1.342188715934753418e-01,-3.478846848011016846e-01,-8.836446404457092285e-01,-1.027392864227294922e+00,-9.168537855148315430e-01,8.081110119819641113e-01,-5.392421483993530273e-01,-1.342188715934753418e-01,-1.835588216781616211e-01,1.273543477058410645e+00,1.241259694099426270e+00,-1.383428871631622314e-01,-1.529302954673767090e+00,2.312671422958374023e+00,3.479601740837097168e-01,-2.269345074892044067e-01,1.456021976470947266e+01,-1.260882616043090820e-01,-1.323477327823638916e-01,-8.880560100078582764e-02,-2.100420147180557251e-01,-1.206011891365051270e+00,-3.355377018451690674e-01,-1.843382269144058228e-01,-2.600219547748565674e-01,-6.868027895689010620e-02,-1.932295560836791992e-01,7.899503111839294434e-01,-2.408734261989593506e-01,-6.868027895689010620e-02,-2.947356998920440674e-01,9.249300360679626465e-01,-5.603318288922309875e-02,-3.006099760532379150e-01,-3.447848260402679443e-01,-5.479626059532165527e-01,-6.868027895689010620e-02,-7.936757802963256836e-02,-8.226093053817749023e-01,-2.520759403705596924e-01,-3.849988877773284912e-01,-1.036930918693542480e+00,-1.506307125091552734e+00,1.070722579956054688e+00
1.070000052452087402e+00,2.552922368049621582e-01,-5.343453884124755859e-01,-9.749544858932495117e-01,5.540789604187011719e+00,6.881880164146423340e-01,1.542491197586059570e+00,3.593821048736572266e+00,-1.342188715934753418e-01,-3.478846848011016846e-01,1.006280422210693359e+00,-2.455558776855468750e-01,-9.168537855148315430e-01,1.542491197586059570e+00,-5.392421483993530273e-01,-1.342188715934753418e-01,-1.835588216781616211e-01,1.745210289955139160e+00,-3.134143948554992676e-01,-1.383428871631622314e-01,1.195929050445556641e+00,-5.068075656890869141e-01,7.621057629585266113e-01,-2.269345074892044067e-01,-6.868027895689010620e-02,-1.260882616043090820e-01,-1.323477327823638916e-01,-8.880560100078582764e-02,-2.100420147180557251e-01,-2.007644064724445343e-02,5.282154560089111328e+00,-1.843382269144058228e-01,-2.600219547748565674e-01,-6.868027895689010620e-02,-1.932295560836791992e-01,-4.336603581905364990e-01,-2.408734261989593506e-01,-6.868027895689010620e-02,-2.947356998920440674e-01,-8.055948019027709961e-01,-5.603318288922309875e-02,-3.006099760532379150e-01,-3.447848260402679443e-01,-5.479626059532165527e-01,-6.868027895689010620e-02,-7.936757802963256836e-02,4.084149301052093506e-01,-2.520759403705596924e-01,-2.338871955871582031e+00,-1.839777678251266479e-01,-1.621110081672668457e+00,-7.888164520263671875e-01
2.930000066757202148e+00,5.949469804763793945e-01,-5.343453884124755859e-01,-9.749544858932495117e-01,-3.088752031326293945e-01,-7.583650946617126465e-01,-1.392236471176147461e+00,-4.250409901142120361e-01,-1.342188715934753418e-01,-3.478846848011016846e-01,-8.836446404457092285e-01,2.307429075241088867e+00,3.541637897491455078e+00,-1.392236471176147461e+00,-5.392421483993530273e-01,-1.342188715934753418e-01,-1.835588216781616211e-01,-5.710974335670471191e-01,-7.346042990684509277e-01,-1.383428871631622314e-01,1.024570822715759277e+00,-5.068075656890869141e-01,1.438292264938354492e+00,-2.269345074892044067e-01,-6.868027895689010620e-02,-1.260882616043090820e-01,-1.323477327823638916e-01,-8.880560100078582764e-02,-2.100420147180557251e-01,5.293565392494201660e-01,-3.355377018451690674e-01,-1.843382269144058228e-01,-2.600219547748565674e-01,-6.868027895689010620e-02,-1.932295560836791992e-01,-2.285171300172805786e-01,-2.408734261989593506e-01,-6.868027895689010620e-02,-2.947356998920440674e-01,-8.055948019027709961e-01,-5.603318288922309875e-02,-3.006099760532379150e-01,-3.447848260402679443e-01,-5.479626059532165527e-01,-6.868027895689010620e-02,-7.936757802963256836e-02,-8.226093053817749023e-01,-2.520759403705596924e-01,-7.184780389070510864e-02,2.240228891372680664e+00,-5.687497258186340332e-01,1.070722579956054688e+00
-8.999999761581420898e-01,1.852267980575561523e-01,-5.343453884124755859e-01,-9.749544858932495117e-01,-3.088752031326293945e-01,6.881880164146423340e-01,-1.482571482658386230e+00,-4.250409901142120361e-01,-1.342188715934753418e-01,-3.478846848011016846e-01,1.059991002082824707e+00,-1.027392864227294922e+00,-9.168537855148315430e-01,-1.482571482658386230e+00,-5.392421483993530273e-01,-1.342188715934753418e-01,-1.835588216781616211e-01,-5.710974335670471191e-01,-5.102096199989318848e-01,-1.383428871631622314e-01,-1.706439554691314697e-01,-5.068075656890869141e-01,1.441594481468200684e+00,-2.269345074892044067e-01,-6.868027895689010620e-02,-1.260882616043090820e-01,-1.323477327823638916e-01,-8.880560100078582764e-02,-2.100420147180557251e-01,-1.206011891365051270e+00,-3.355377018451690674e-01,-1.843382269144058228e-01,-2.600219547748565674e-01,-6.868027895689010620e-02,-1.932295560836791992e-01,2.153315305709838867e+00,-2.408734261989593506e-01,-6.868027895689010620e-02,-2.947356998920440674e-01,-8.055948019027709961e-01,-5.603318288922309875e-02,-3.006099760532379150e-01,-3.447848260402679443e-01,-5.479626059532165527e-01,-6.868027895689010620e-02,-7.936757802963256836e-02,4.084149301052093506e-01,-2.520759403705596924e-01,-3.849988877773284912e-01,-1.036930918693542480e+00,-2.577801227569580078e+00,-1.408662796020507812e+00
-1.639999985694885254e+00,2.707344293594360352e-01,-5.343453884124755859e-01,2.094362080097198486e-01,-3.088752031326293945e-01,-7.583650946617126465e-01,-1.430365920066833496e+00,-4.250409901142120361e-01,-1.342188715934753418e-01,-3.478846848011016846e-01,-8.836446404457092285e-01,-5.439367890357971191e-02,7.732228040695190430e-01,-1.430365920066833496e+00,-5.392421483993530273e-01,-1.342188715934753418e-01,-1.835588216781616211e-01,-5.710974335670471191e-01,1.763746619224548340e+00,-1.383428871631622314e-01,3.129146993160247803e-01,-5.068075656890869141e-01,1.230973362922668457e+00,-2.269345074892044067e-01,-6.868027895689010620e-02,-1.260882616043090820e-01,-1.323477327823638916e-01,-8.880560100078582764e-02,-2.100420147180557251e-01,-1.206011891365051270e+00,-3.355377018451690674e-01,-1.843382269144058228e-01,-2.600219547748565674e-01,-6.868027895689010620e-02,-1.932295560836791992e-01,9.114888310432434082e-01,-2.408734261989593506e-01,-6.868027895689010620e-02,-2.947356998920440674e-01,7.858091592788696289e-01,-5.603318288922309875e-02,-3.006099760532379150e-01,-3.447848260402679443e-01,-5.479626059532165527e-01,-6.868027895689010620e-02,-7.936757802963256836e-02,-8.226093053817749023e-01,-2.520759403705596924e-01,-3.849988877773284912e-01,-8.075572550296783447e-02,-9.035916328430175781e-01,1.070722579956054688e+00
-1.022000026702880859e+01,-1.736472547054290771e-02,2.164838075637817383e+00,1.911615610122680664e+00,2.332924604415893555e+00,6.881880164146423340e-01,-3.782653212547302246e-01,-4.250409901142120361e-01,-1.342188715934753418e-01,5.258003234863281250e+00,-6.015052795410156250e-01,-5.439367890357971191e-02,1.196794629096984863e+00,-3.782653212547302246e-01,-5.392421483993530273e-01,-1.342188715934753418e-01,-1.835588216781616211e-01,-5.710974335670471191e-01,2.686675190925598145e-01,-1.383428871631622314e-01,-3.705059289932250977e-01,-5.068075656890869141e-01,-4.692845046520233154e-01,-2.269345074892044067e-01,-6.868027895689010620e-02,-1.260882616043090820e-01,-1.323477327823638916e-01,-8.880560100078582764e-02,-2.100420147180557251e-01,1.281488180160522461e+00,-3.355377018451690674e-01,-1.843382269144058228e-01,-2.600219547748565674e-01,-6.868027895689010620e-02,-1.932295560836791992e-01,-7.733748555183410645e-01,-2.408734261989593506e-01,-6.868027895689010620e-02,3.258775711059570312e+00,1.004872202873229980e+00,-5.603318288922309875e-02,-3.006099760532379150e-01,-3.447848260402679443e-01,2.635202169418334961e+00,-6.868027895689010620e-02,-7.936757802963256836e-02,4.084149301052093506e-01,-2.520759403705596924e-01,-3.849988877773284912e-01,-8.075572550296783447e-02,-2.081507593393325806e-01,8.128819987177848816e-03
